"fid","within_quebec","geom"
"NULL","True","MULTIPOLYGON(((-65.85024811773717 52.33776893795314,-66.29940575979693 52.49593191547987,-66.29940575979693 52.81055810568268,-65.85024811773717 52.96702301969378,-65.4010904756774 52.81055810568268,-65.4010904756774 52.49593191547987,-65.85024811773717 52.33776893795314)))"
"NULL","True","MULTIPOLYGON(((-77.9775044533507 59.70193335847631,-78.42666209541048 59.83250515068524,-78.42666209541048 60.09212027069717,-77.9775044533507 60.22116625148502,-77.52834681129094 60.09212027069717,-77.52834681129094 59.83250515068524,-77.9775044533507 59.70193335847631)))"
"NULL","True","MULTIPOLYGON(((-78.42666209541048 61.607576771439966,-78.87581973747022 61.73064083392938,-78.87581973747022 61.97530160621213,-78.42666209541048 62.096901097190106,-77.9775044533507 61.97530160621213,-77.9775044533507 61.73064083392938,-78.42666209541048 61.607576771439966)))"
"NULL","True","MULTIPOLYGON(((-71.2401398224543 59.307145248161845,-71.68929746451406 59.43925471735169,-71.68929746451406 59.70193335847631,-71.2401398224543 59.83250515068524,-70.79098218039454 59.70193335847631,-70.79098218039454 59.43925471735169,-71.2401398224543 59.307145248161845)))"
"NULL","True","MULTIPOLYGON(((-64.05361754949813 59.307145248161845,-64.50277519155789 59.43925471735169,-64.50277519155789 59.70193335847631,-64.05361754949813 59.83250515068524,-63.60445990743837 59.70193335847631,-63.60445990743837 59.43925471735169,-64.05361754949813 59.307145248161845)))"
"NULL","True","MULTIPOLYGON(((-63.1553022653786 58.503624741029995,-63.60445990743837 58.63884453781967,-63.60445990743837 58.90772064628476,-63.1553022653786 59.04137950514466,-62.70614462331885 58.90772064628476,-62.70614462331885 58.63884453781967,-63.1553022653786 58.503624741029995)))"
"NULL","True","MULTIPOLYGON(((-73.93508567481285 55.9790722914612,-74.38424331687263 56.123889478634865,-74.38424331687263 56.41189550781593,-73.93508567481285 56.55508661092018,-73.4859280327531 56.41189550781593,-73.4859280327531 56.123889478634865,-73.93508567481285 55.9790722914612)))"
"NULL","True","MULTIPOLYGON(((-75.73171624305189 57.681282394574936,-76.18087388511167 57.81965799444261,-76.18087388511167 58.09482323759508,-75.73171624305189 58.23161534424471,-75.28255860099215 58.09482323759508,-75.28255860099215 57.81965799444261,-75.73171624305189 57.681282394574936)))"
"NULL","True","MULTIPOLYGON(((-77.52834681129094 61.607576771439966,-77.9775044533507 61.73064083392938,-77.9775044533507 61.97530160621213,-77.52834681129094 62.096901097190106,-77.07918916923119 61.97530160621213,-77.07918916923119 61.73064083392938,-77.52834681129094 61.607576771439966)))"
"NULL","True","MULTIPOLYGON(((-64.05361754949813 56.839850716659654,-64.50277519155789 56.98142603547739,-64.50277519155789 57.26296906137591,-64.05361754949813 57.40293913666191,-63.60445990743837 57.26296906137591,-63.60445990743837 56.98142603547739,-64.05361754949813 56.839850716659654)))"
"NULL","True","MULTIPOLYGON(((-64.95193283361765 54.19850365951542,-65.4010904756774 54.34992286598044,-65.4010904756774 54.65109468086872,-64.95193283361765 54.80084929792614,-64.50277519155789 54.65109468086872,-64.50277519155789 54.34992286598044,-64.95193283361765 54.19850365951542)))"
"NULL","True","MULTIPOLYGON(((-76.63003152717141 56.839850716659654,-77.07918916923119 56.98142603547739,-77.07918916923119 57.26296906137591,-76.63003152717141 57.40293913666191,-76.18087388511167 57.26296906137591,-76.18087388511167 56.98142603547739,-76.63003152717141 56.839850716659654)))"
"NULL","True","MULTIPOLYGON(((-72.13845510657382 59.307145248161845,-72.58761274863357 59.43925471735169,-72.58761274863357 59.70193335847631,-72.13845510657382 59.83250515068524,-71.68929746451406 59.70193335847631,-71.68929746451406 59.43925471735169,-72.13845510657382 59.307145248161845)))"
"NULL","True","MULTIPOLYGON(((-78.42666209541048 60.85883387799965,-78.87581973747022 60.98486438834694,-78.87581973747022 61.23543326433037,-78.42666209541048 61.359974366647215,-77.9775044533507 61.23543326433037,-77.9775044533507 60.98486438834694,-78.42666209541048 60.85883387799965)))"
"NULL","True","MULTIPOLYGON(((-74.83340095893237 60.85883387799965,-75.28255860099215 60.98486438834694,-75.28255860099215 61.23543326433037,-74.83340095893237 61.359974366647215,-74.38424331687263 61.23543326433037,-74.38424331687263 60.98486438834694,-74.83340095893237 60.85883387799965)))"
"NULL","True","MULTIPOLYGON(((-73.93508567481285 57.681282394574936,-74.38424331687263 57.81965799444261,-74.38424331687263 58.09482323759508,-73.93508567481285 58.23161534424471,-73.4859280327531 58.09482323759508,-73.4859280327531 57.81965799444261,-73.93508567481285 57.681282394574936)))"
"NULL","True","MULTIPOLYGON(((-64.05361754949813 57.681282394574936,-64.50277519155789 57.81965799444261,-64.50277519155789 58.09482323759508,-64.05361754949813 58.23161534424471,-63.60445990743837 58.09482323759508,-63.60445990743837 57.81965799444261,-64.05361754949813 57.681282394574936)))"
"NULL","True","MULTIPOLYGON(((-74.83340095893237 61.607576771439966,-75.28255860099215 61.73064083392938,-75.28255860099215 61.97530160621213,-74.83340095893237 62.096901097190106,-74.38424331687263 61.97530160621213,-74.38424331687263 61.73064083392938,-74.83340095893237 61.607576771439966)))"
"NULL","True","MULTIPOLYGON(((-73.93508567481285 58.503624741029995,-74.38424331687263 58.63884453781967,-74.38424331687263 58.90772064628476,-73.93508567481285 59.04137950514466,-73.4859280327531 58.90772064628476,-73.4859280327531 58.63884453781967,-73.93508567481285 58.503624741029995)))"
"NULL","True","MULTIPOLYGON(((-64.05361754949813 54.19850365951542,-64.50277519155789 54.34992286598044,-64.50277519155789 54.65109468086872,-64.05361754949813 54.80084929792614,-63.60445990743837 54.65109468086872,-63.60445990743837 54.34992286598044,-64.05361754949813 54.19850365951542)))"
"NULL","True","MULTIPOLYGON(((-73.4859280327531 57.26296906137591,-73.93508567481285 57.40293913666191,-73.93508567481285 57.681282394574936,-73.4859280327531 57.81965799444261,-73.03677039069333 57.681282394574936,-73.03677039069333 57.40293913666191,-73.4859280327531 57.26296906137591)))"
"NULL","True","MULTIPOLYGON(((-64.50277519155789 59.70193335847631,-64.95193283361765 59.83250515068524,-64.95193283361765 60.09212027069717,-64.50277519155789 60.22116625148502,-64.05361754949813 60.09212027069717,-64.05361754949813 59.83250515068524,-64.50277519155789 59.70193335847631)))"
"NULL","True","MULTIPOLYGON(((-67.19772104391645 53.74090104049521,-67.6468786859762 53.89399371533502,-67.6468786859762 54.19850365951542,-67.19772104391645 54.34992286598044,-66.74856340185669 54.19850365951542,-66.74856340185669 53.89399371533502,-67.19772104391645 53.74090104049521)))"
"NULL","True","MULTIPOLYGON(((-63.60445990743837 55.54135067495744,-64.05361754949813 55.68780399105903,-64.05361754949813 55.9790722914612,-63.60445990743837 56.123889478634865,-63.1553022653786 55.9790722914612,-63.1553022653786 55.68780399105903,-63.60445990743837 55.54135067495744)))"
"NULL","True","MULTIPOLYGON(((-63.60445990743837 54.65109468086872,-64.05361754949813 54.80084929792614,-64.05361754949813 55.098701058943526,-63.60445990743837 55.24680027961811,-63.1553022653786 55.098701058943526,-63.1553022653786 54.80084929792614,-63.60445990743837 54.65109468086872)))"
"NULL","True","MULTIPOLYGON(((-65.85024811773717 54.19850365951542,-66.29940575979693 54.34992286598044,-66.29940575979693 54.65109468086872,-65.85024811773717 54.80084929792614,-65.4010904756774 54.65109468086872,-65.4010904756774 54.34992286598044,-65.85024811773717 54.19850365951542)))"
"NULL","True","MULTIPOLYGON(((-73.03677039069333 56.839850716659654,-73.4859280327531 56.98142603547739,-73.4859280327531 57.26296906137591,-73.03677039069333 57.40293913666191,-72.58761274863357 57.26296906137591,-72.58761274863357 56.98142603547739,-73.03677039069333 56.839850716659654)))"
"NULL","True","MULTIPOLYGON(((-73.03677039069333 60.09212027069717,-73.4859280327531 60.22116625148502,-73.4859280327531 60.47774172561073,-73.03677039069333 60.605273902188486,-72.58761274863357 60.47774172561073,-72.58761274863357 60.22116625148502,-73.03677039069333 60.09212027069717)))"
"NULL","True","MULTIPOLYGON(((-76.63003152717141 62.33864526623141,-77.07918916923119 62.458792744560206,-77.07918916923119 62.69764551140301,-76.63003152717141 62.816353617243394,-76.18087388511167 62.69764551140301,-76.18087388511167 62.458792744560206,-76.63003152717141 62.33864526623141)))"
"NULL","True","MULTIPOLYGON(((-75.28255860099215 61.23543326433037,-75.73171624305189 61.359974366647215,-75.73171624305189 61.607576771439966,-75.28255860099215 61.73064083392938,-74.83340095893237 61.607576771439966,-74.83340095893237 61.359974366647215,-75.28255860099215 61.23543326433037)))"
"NULL","True","MULTIPOLYGON(((-75.73171624305189 56.839850716659654,-76.18087388511167 56.98142603547739,-76.18087388511167 57.26296906137591,-75.73171624305189 57.40293913666191,-75.28255860099215 57.26296906137591,-75.28255860099215 56.98142603547739,-75.73171624305189 56.839850716659654)))"
"NULL","True","MULTIPOLYGON(((-71.68929746451406 58.90772064628476,-72.13845510657382 59.04137950514466,-72.13845510657382 59.307145248161845,-71.68929746451406 59.43925471735169,-71.2401398224543 59.307145248161845,-71.2401398224543 59.04137950514466,-71.68929746451406 58.90772064628476)))"
"NULL","True","MULTIPOLYGON(((-73.4859280327531 60.47774172561073,-73.93508567481285 60.605273902188486,-73.93508567481285 60.85883387799965,-73.4859280327531 60.98486438834694,-73.03677039069333 60.85883387799965,-73.03677039069333 60.605273902188486,-73.4859280327531 60.47774172561073)))"
"NULL","True","MULTIPOLYGON(((-64.50277519155789 58.90772064628476,-64.95193283361765 59.04137950514466,-64.95193283361765 59.307145248161845,-64.50277519155789 59.43925471735169,-64.05361754949813 59.307145248161845,-64.05361754949813 59.04137950514466,-64.50277519155789 58.90772064628476)))"
"NULL","True","MULTIPOLYGON(((-63.1553022653786 52.33776893795314,-63.60445990743837 52.49593191547987,-63.60445990743837 52.81055810568268,-63.1553022653786 52.96702301969378,-62.70614462331885 52.81055810568268,-62.70614462331885 52.49593191547987,-63.1553022653786 52.33776893795314)))"
"NULL","True","MULTIPOLYGON(((-63.60445990743837 56.41189550781593,-64.05361754949813 56.55508661092018,-64.05361754949813 56.839850716659654,-63.60445990743837 56.98142603547739,-63.1553022653786 56.839850716659654,-63.1553022653786 56.55508661092018,-63.60445990743837 56.41189550781593)))"
"NULL","True","MULTIPOLYGON(((-64.50277519155789 57.26296906137591,-64.95193283361765 57.40293913666191,-64.95193283361765 57.681282394574936,-64.50277519155789 57.81965799444261,-64.05361754949813 57.681282394574936,-64.05361754949813 57.40293913666191,-64.50277519155789 57.26296906137591)))"
"NULL","True","MULTIPOLYGON(((-79.32497737953 52.33776893795314,-79.77413502158974 52.49593191547987,-79.77413502158974 52.81055810568268,-79.32497737953 52.96702301969378,-78.87581973747022 52.81055810568268,-78.87581973747022 52.49593191547987,-79.32497737953 52.33776893795314)))"
"NULL","True","MULTIPOLYGON(((-79.77413502158974 54.65109468086872,-80.22329266364952 54.80084929792614,-80.22329266364952 55.098701058943526,-79.77413502158974 55.24680027961811,-79.32497737953 55.098701058943526,-79.32497737953 54.80084929792614,-79.77413502158974 54.65109468086872)))"
"NULL","True","MULTIPOLYGON(((-77.07918916923119 61.97530160621213,-77.52834681129094 62.096901097190106,-77.52834681129094 62.33864526623141,-77.07918916923119 62.458792744560206,-76.63003152717141 62.33864526623141,-76.63003152717141 62.096901097190106,-77.07918916923119 61.97530160621213)))"
"NULL","True","MULTIPOLYGON(((-75.28255860099215 57.26296906137591,-75.73171624305189 57.40293913666191,-75.73171624305189 57.681282394574936,-75.28255860099215 57.81965799444261,-74.83340095893237 57.681282394574936,-74.83340095893237 57.40293913666191,-75.28255860099215 57.26296906137591)))"
"NULL","True","MULTIPOLYGON(((-76.63003152717141 61.607576771439966,-77.07918916923119 61.73064083392938,-77.07918916923119 61.97530160621213,-76.63003152717141 62.096901097190106,-76.18087388511167 61.97530160621213,-76.18087388511167 61.73064083392938,-76.63003152717141 61.607576771439966)))"
"NULL","True","MULTIPOLYGON(((-66.74856340185669 56.839850716659654,-67.19772104391645 56.98142603547739,-67.19772104391645 57.26296906137591,-66.74856340185669 57.40293913666191,-66.29940575979693 57.26296906137591,-66.29940575979693 56.98142603547739,-66.74856340185669 56.839850716659654)))"
"NULL","True","MULTIPOLYGON(((-75.73171624305189 60.85883387799965,-76.18087388511167 60.98486438834694,-76.18087388511167 61.23543326433037,-75.73171624305189 61.359974366647215,-75.28255860099215 61.23543326433037,-75.28255860099215 60.98486438834694,-75.73171624305189 60.85883387799965)))"
"NULL","True","MULTIPOLYGON(((-63.60445990743837 52.81055810568268,-64.05361754949813 52.96702301969378,-64.05361754949813 53.27826084269948,-63.60445990743837 53.43303553523545,-63.1553022653786 53.27826084269948,-63.1553022653786 52.96702301969378,-63.60445990743837 52.81055810568268)))"
"NULL","True","MULTIPOLYGON(((-75.73171624305189 61.607576771439966,-76.18087388511167 61.73064083392938,-76.18087388511167 61.97530160621213,-75.73171624305189 62.096901097190106,-75.28255860099215 61.97530160621213,-75.28255860099215 61.73064083392938,-75.73171624305189 61.607576771439966)))"
"NULL","True","MULTIPOLYGON(((-75.28255860099215 58.90772064628476,-75.73171624305189 59.04137950514466,-75.73171624305189 59.307145248161845,-75.28255860099215 59.43925471735169,-74.83340095893237 59.307145248161845,-74.83340095893237 59.04137950514466,-75.28255860099215 58.90772064628476)))"
"NULL","True","MULTIPOLYGON(((-74.83340095893237 60.09212027069717,-75.28255860099215 60.22116625148502,-75.28255860099215 60.47774172561073,-74.83340095893237 60.605273902188486,-74.38424331687263 60.47774172561073,-74.38424331687263 60.22116625148502,-74.83340095893237 60.09212027069717)))"
"NULL","True","MULTIPOLYGON(((-63.1553022653786 55.098701058943526,-63.60445990743837 55.24680027961811,-63.60445990743837 55.54135067495744,-63.1553022653786 55.68780399105903,-62.70614462331885 55.54135067495744,-62.70614462331885 55.24680027961811,-63.1553022653786 55.098701058943526)))"
"NULL","True","MULTIPOLYGON(((-74.38424331687263 58.90772064628476,-74.83340095893237 59.04137950514466,-74.83340095893237 59.307145248161845,-74.38424331687263 59.43925471735169,-73.93508567481285 59.307145248161845,-73.93508567481285 59.04137950514466,-74.38424331687263 58.90772064628476)))"
"NULL","True","MULTIPOLYGON(((-77.07918916923119 61.23543326433037,-77.52834681129094 61.359974366647215,-77.52834681129094 61.607576771439966,-77.07918916923119 61.73064083392938,-76.63003152717141 61.607576771439966,-76.63003152717141 61.359974366647215,-77.07918916923119 61.23543326433037)))"
"NULL","True","MULTIPOLYGON(((-76.63003152717141 60.85883387799965,-77.07918916923119 60.98486438834694,-77.07918916923119 61.23543326433037,-76.63003152717141 61.359974366647215,-76.18087388511167 61.23543326433037,-76.18087388511167 60.98486438834694,-76.63003152717141 60.85883387799965)))"
"NULL","True","MULTIPOLYGON(((-70.79098218039454 58.90772064628476,-71.2401398224543 59.04137950514466,-71.2401398224543 59.307145248161845,-70.79098218039454 59.43925471735169,-70.34182453833476 59.307145248161845,-70.34182453833476 59.04137950514466,-70.79098218039454 58.90772064628476)))"
"NULL","True","MULTIPOLYGON(((-73.93508567481285 56.839850716659654,-74.38424331687263 56.98142603547739,-74.38424331687263 57.26296906137591,-73.93508567481285 57.40293913666191,-73.4859280327531 57.26296906137591,-73.4859280327531 56.98142603547739,-73.93508567481285 56.839850716659654)))"
